step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
408,24344,408,0.024196635610759798,1.0,1.0,,,,,
409,24361,409,0.20092298587036567,0.0,0.6666666666666666,0.020362485527475653,1.0,1.0,,
410,24378,410,0.054375870384246815,1.0,1.0,,,,,
411,24419,411,0.044364213628010477,0.0,0.6666666666666666,,,,,
412,24516,412,0.023224508962255946,1.0,1.0,,,,,
413,24573,413,0.027634254071500823,1.0,1.0,,,,,
414,24670,414,0.08550744980334153,0.0,0.5,,,,,
415,24695,415,0.05083942086979126,0.0,0.6666666666666666,,,,,
416,24760,416,0.05486193357673073,0.0,0.6666666666666666,,,,,
417,24809,417,0.09106673760334767,0.0,0.6666666666666666,0.07382623756646685,0.0,0.5,,
418,24890,418,0.05639187093985129,0.0,0.6666666666666666,,,,,
419,24907,419,0.08044393745058187,1.0,1.0,,,,,
420,24948,420,0.04048881251778221,0.0,0.6666666666666666,,,,,
421,24981,421,0.08776663645829104,0.0,0.6666666666666666,,,,,
422,25086,422,0.03147078863491166,0.0,0.6666666666666666,,,,,
423,25159,423,0.03696070820385001,0.0,0.6666666666666666,,,,,
424,25200,424,0.05926794551667991,0.0,0.5,,,,,
425,25281,425,0.021380468771694725,1.0,1.0,0.0425414272107264,0.0,0.5,,
426,25362,426,0.02887843925635389,1.0,1.0,,,,,
427,25419,427,0.03136926119409119,1.0,1.0,,,,,
428,25484,428,0.021567061844452836,1.0,1.0,,,,,
429,25501,429,0.06059853268037841,1.0,1.0,,,,,
430,25566,430,0.06846248232914603,0.0,0.6666666666666666,,,,,
431,25655,431,0.0614206749846463,0.0,0.6666666666666666,,,,,
432,25744,432,0.031609563198448584,0.0,0.5,,,,,
433,25761,433,0.07503536895732396,1.0,1.0,0.1775759735596269,0.0,0.0,,
434,25818,434,0.040253560837965253,1.0,1.0,,,,,
435,25867,435,0.0777145179777047,0.0,0.6666666666666666,,,,,
436,25924,436,0.03681838704813085,1.0,1.0,,,,,
437,26005,437,0.04597096328299086,0.0,0.5,,,,,
438,26070,438,0.037603563949519414,1.0,1.0,,,,,
439,26135,439,0.026473411511233565,1.0,1.0,,,,,
440,26192,440,0.020689488070895875,1.0,1.0,,,,,
441,26273,441,0.018651815773822824,1.0,1.0,0.01924493674241603,1.0,1.0,,
442,26354,442,0.03103776103076962,1.0,1.0,,,,,
443,26395,443,0.10701059296587481,0.0,0.0,,,,,
444,26452,444,0.01751049515195388,1.0,1.0,,,,,
445,26525,445,0.02047663886986104,1.0,1.0,,,,,
446,26574,446,0.02962408607598869,1.0,1.0,,,,,
447,26631,447,0.022649243855207064,1.0,1.0,,,,,
448,26672,448,0.025668489596788274,1.0,1.0,,,,,
449,26729,449,0.1532177658603489,0.0,0.6666666666666666,0.021582547320523577,1.0,1.0,,
450,26762,450,0.04222753528254543,1.0,1.0,,,,,
451,26851,451,0.05084434593836539,0.0,0.6666666666666666,,,,,
452,26908,452,0.027040221075211382,1.0,1.0,,,,,
453,26941,453,0.02239129255468015,1.0,1.0,,,,,
454,26990,454,0.024299362789497535,1.0,1.0,,,,,
455,27047,455,0.07395124486450055,0.0,0.6666666666666666,,,,,
456,27088,456,0.02223361648985156,1.0,1.0,,,,,
457,27169,457,0.04921363527435825,0.0,0.6666666666666666,0.01780952918868066,1.0,1.0,,
458,27218,458,0.03432598521687395,1.0,1.0,,,,,
459,27267,459,0.05161750752954201,0.0,0.6666666666666666,,,,,
460,27300,460,0.028665246408199896,1.0,1.0,,,,,
461,27373,461,0.049268298740498706,0.0,0.6666666666666666,,,,,
462,27478,462,0.0217209913969978,1.0,1.0,,,,,
463,27511,463,0.026949369704852875,1.0,1.0,,,,,
464,27576,464,0.09880757089175404,0.0,0.5,,,,,
465,27657,465,0.023953984260388098,1.0,1.0,0.02067728775002706,1.0,1.0,,
466,27706,466,0.024731792177005902,1.0,1.0,,,,,
467,27763,467,0.02496459313986374,1.0,1.0,,,,,
468,27868,468,0.019383201617045136,1.0,1.0,,,,,
469,27949,469,0.023639786747429753,1.0,1.0,,,,,
470,28006,470,0.019583848142927827,1.0,1.0,,,,,
471,28031,471,0.07394868270154499,0.0,0.5,,,,,
472,28120,472,0.09330905511045787,0.0,0.0,,,,,
473,28217,473,0.04801254132580046,0.0,0.6666666666666666,0.02560336408531709,1.0,1.0,,
474,28306,474,0.02544850109196638,1.0,1.0,,,,,
475,28363,475,0.06388913536163661,0.0,0.0,,,,,
476,28460,476,0.02095701718417331,1.0,1.0,,,,,
477,28493,477,0.034376154436677096,1.0,1.0,,,,,
478,28558,478,0.024868914900980598,1.0,1.0,,,,,
479,28575,479,0.02049187933898793,1.0,1.0,,,,,
480,28648,480,0.024541930356085182,1.0,1.0,,,,,
481,28697,481,0.0512439353865678,1.0,1.0,0.05651191736859619,0.0,0.6666666666666666,,
482,28802,482,0.06260533263131668,0.0,0.6666666666666666,,,,,
483,28843,483,0.13784518030213075,0.0,0.6666666666666666,,,,,
484,28924,484,0.0338479470533257,0.0,0.6666666666666666,,,,,
485,28989,485,0.032645113723629035,1.0,1.0,,,,,
486,29078,486,0.06315774993795376,0.0,0.6666666666666666,,,,,
487,29159,487,0.05339291435393489,0.0,0.6666666666666666,,,,,
488,29232,488,0.019788340314613986,1.0,1.0,,,,,
489,29289,489,0.01908361953249758,1.0,1.0,0.038818924082329426,1.0,1.0,,
490,29338,490,0.04016360010249022,1.0,1.0,,,,,
491,29355,491,0.17066027945671522,0.0,0.6666666666666666,,,,,
492,29380,492,0.0977298533147647,0.0,0.6666666666666666,,,,,
493,29421,493,0.025526803726672372,1.0,1.0,,,,,
494,29454,494,0.021598924634672584,1.0,1.0,,,,,
495,29567,495,0.021479192136182195,1.0,1.0,,,,,
496,29600,496,0.10490086493842682,0.0,0.6666666666666666,,,,,
497,29633,497,0.060835256257832954,0.0,0.6666666666666666,0.07925204480015303,0.0,0.5,,
498,29714,498,0.04979503274670061,0.0,0.6666666666666666,,,,,
499,29755,499,0.04870688810106368,1.0,1.0,,,,,
500,29844,500,0.02262344591226297,1.0,1.0,,,,,
501,29869,501,0.025556715660107632,1.0,1.0,,,,,
502,29942,502,0.07511816519954463,0.0,0.5,,,,,
503,29983,503,0.01893486489748466,1.0,1.0,,,,,
504,30040,504,0.0783664207802472,0.0,0.6666666666666666,,,,,
505,30113,505,0.0701915714523299,0.0,0.0,0.018328648721217176,1.0,1.0,,
506,30210,506,0.022700550495049657,1.0,1.0,,,,,
507,30283,507,0.06023569972974302,0.0,0.6666666666666666,,,,,
508,30364,508,0.026345752340261243,1.0,1.0,,,,,
509,30453,509,0.037199943167668774,0.0,0.5,,,,,
510,30486,510,0.03183249991569824,1.0,1.0,,,,,
511,30519,511,0.053420852659091904,1.0,1.0,,,,,
512,30616,512,0.023540434392959164,1.0,1.0,,,,,
513,30649,513,0.08327828010300435,0.0,0.6666666666666666,0.05242728434326471,0.0,0.5,,
514,30738,514,0.05944085804021929,0.0,0.6666666666666666,,,,,
515,30811,515,0.04435648951728783,0.0,0.0,,,,,
516,30844,516,0.08379710129880551,0.0,0.0,,,,,
517,30877,517,0.022646108064054718,1.0,1.0,,,,,
518,30942,518,0.030141653454948028,1.0,1.0,,,,,
519,30959,519,0.09737685460437207,0.0,0.6666666666666666,,,,,
520,30992,520,0.14064948571514832,0.0,0.5,,,,,
521,31041,521,0.04608640982536599,0.0,0.6666666666666666,0.1337169804127916,0.0,0.6666666666666666,,
522,31074,522,0.0654408503920331,0.0,0.6666666666666666,,,,,
523,31195,523,0.06469927597687274,0.0,0.6666666666666666,,,,,
524,31212,524,0.0696773951837531,1.0,1.0,,,,,
525,31269,525,0.06818884950807841,0.0,0.5,,,,,
526,31358,526,0.03287492218120447,1.0,1.0,,,,,
527,31447,527,0.023476758323393538,1.0,1.0,,,,,
528,31544,528,0.023669356348982547,1.0,1.0,,,,,
529,31609,529,0.019903499612428276,1.0,1.0,0.33714767545461655,1.0,1.0,,
530,31690,530,0.06789735966135778,0.0,0.6666666666666666,,,,,
531,31699,531,0.02851917242151103,1.0,1.0,,,,,
532,31716,532,0.15223129893965964,0.0,0.6666666666666666,,,,,
533,31789,533,0.0757517812020281,0.0,0.6666666666666666,,,,,
534,31870,534,0.028497613155581348,1.0,1.0,,,,,
535,31967,535,0.05661443865244413,0.0,0.6666666666666666,,,,,
536,32016,536,0.038078626382023986,1.0,1.0,,,,,
537,32057,537,0.026752629189111754,1.0,1.0,0.25833051244410543,0.0,0.6666666666666666,,
538,32114,538,0.08088272957081373,0.0,0.0,,,,,
539,32147,539,0.032494392671646895,1.0,1.0,,,,,
540,32252,540,0.0348275176309667,0.0,0.6666666666666666,,,,,
541,32277,541,0.15147835560871803,0.0,0.6666666666666666,,,,,
542,32366,542,0.027078227324241613,1.0,1.0,,,,,
543,32423,543,0.03254338187384876,1.0,1.0,,,,,
544,32496,544,0.036093514898441044,1.0,1.0,,,,,
545,32593,545,0.028700328445120247,1.0,1.0,0.05020356159041901,0.0,0.6666666666666666,,
546,32626,546,0.055049042088576236,1.0,1.0,,,,,
547,32691,547,0.04614311695644574,0.0,0.6666666666666666,,,,,
548,32740,548,0.03080628704494908,1.0,1.0,,,,,
549,32837,549,0.06391971427639266,0.0,0.6666666666666666,,,,,
550,32910,550,0.033558064970004325,0.0,0.6666666666666666,,,,,
551,33007,551,0.03670009298947358,0.0,0.6666666666666666,,,,,
552,33032,552,0.019988421818464608,1.0,1.0,,,,,
553,33065,553,0.10157492945496187,0.0,0.0,0.03253429501191152,1.0,1.0,,
554,33122,554,0.035189636993537915,1.0,1.0,,,,,
555,33163,555,0.029542811136436288,1.0,1.0,,,,,
556,33276,556,0.017418588381386015,1.0,1.0,,,,,
557,33357,557,0.03469838328604783,1.0,1.0,,,,,
558,33454,558,0.0597391987132255,0.0,0.0,,,,,
559,33503,559,0.047110983431569664,1.0,1.0,,,,,
560,33584,560,0.030247182620376414,1.0,1.0,,,,,
561,33633,561,0.10982542969387091,0.0,0.5,0.1125394921746306,0.0,0.6666666666666666,,
562,33698,562,0.02342520325366678,1.0,1.0,,,,,
563,33779,563,0.027488232756622894,1.0,1.0,,,,,
564,33852,564,0.024840227475746764,1.0,1.0,,,,,
565,33901,565,0.09309200110132224,0.0,0.0,,,,,
566,33990,566,0.02294566688415175,1.0,1.0,,,,,
567,34039,567,0.05102877886492327,0.0,0.0,,,,,
568,34080,568,0.03053562374795456,1.0,1.0,,,,,
569,34153,569,0.06270108218690336,0.0,0.6666666666666666,0.05050100513565212,0.0,0.5,,
570,34242,570,0.02532300821244214,1.0,1.0,,,,,
571,34291,571,0.027070261685003056,1.0,1.0,,,,,
572,34364,572,0.025982882740718194,1.0,1.0,,,,,
573,34389,573,0.1060225759892819,0.0,0.6666666666666666,,,,,
574,34494,574,0.025582135753773824,0.0,0.6666666666666666,,,,,
575,34519,575,0.07780275741698764,0.0,0.6666666666666666,,,,,
576,34560,576,0.08683237765837111,0.0,0.6666666666666666,,,,,
577,34585,577,0.0511830783200791,1.0,1.0,0.043171337146250155,1.0,1.0,,
578,34666,578,0.04053217584943741,0.0,0.6666666666666666,,,,,
579,34691,579,0.2620622160295655,0.0,0.6666666666666666,,,,,
580,34788,580,0.023866534992747192,1.0,1.0,,,,,
581,34805,581,0.1749674549678275,0.0,0.5,,,,,
582,34870,582,0.045213074358744054,0.0,0.6666666666666666,,,,,
583,34919,583,0.04331922936807434,0.0,0.6666666666666666,,,,,
584,34992,584,0.020919526418595825,1.0,1.0,,,,,
585,35081,585,0.04156564864111715,0.0,0.6666666666666666,0.016995795832502023,1.0,1.0,,
586,35106,586,0.04349644686718723,1.0,1.0,,,,,
587,35195,587,0.03734858026839984,1.0,1.0,,,,,
588,35260,588,0.03473866287298733,0.0,0.6666666666666666,,,,,
589,35333,589,0.05224671316141414,0.0,0.5,,,,,
590,35390,590,0.02352108618614303,1.0,1.0,,,,,
591,35423,591,0.07411268375002691,0.0,0.6666666666666666,,,,,
592,35464,592,0.041454605048245864,1.0,1.0,,,,,
593,35505,593,0.031839928196444815,1.0,1.0,0.017374451343980076,1.0,1.0,,
594,35578,594,0.05948055608152167,0.0,0.5,,,,,
595,35667,595,0.019327460587306135,1.0,1.0,,,,,
596,35700,596,0.018875599753497452,1.0,1.0,,,,,
597,35733,597,0.11620988204413152,0.0,0.6666666666666666,,,,,
598,35806,598,0.015911291761258328,1.0,1.0,,,,,
599,35887,599,0.039651969066631876,0.0,0.6666666666666666,,,,,
600,35904,600,0.047869049826840634,1.0,1.0,,,,,
601,36009,601,0.035164947605013507,0.0,0.6666666666666666,0.025447576866818054,1.0,1.0,,
602,36082,602,0.024245018701177387,1.0,1.0,,,,,
603,36179,603,0.05481272143981793,0.0,0.6666666666666666,,,,,
604,36196,604,0.2020074853674305,0.0,0.5,,,,,
605,36293,605,0.03659988163275557,0.0,0.6666666666666666,,,,,
606,36382,606,0.022086803253220173,1.0,1.0,,,,,
607,36407,607,0.05602269435020086,1.0,1.0,,,,,
608,36432,608,0.08414651393994668,0.0,0.6666666666666666,,,,,
609,36465,609,0.05241719378564994,0.0,0.6666666666666666,0.029442831185505156,1.0,1.0,,
610,36522,610,0.02117808165986519,1.0,1.0,,,,,
611,36563,611,0.02637736340919219,1.0,1.0,,,,,
612,36756,612,0.049310044853567284,0.0,0.6666666666666666,,,,,
613,36789,613,0.1345143596906064,0.0,0.6666666666666666,,,,,
614,36862,614,0.06282629592273427,0.0,0.0,,,,0.5882353186607361,0.568547371142361
615,36919,615,0.021163984600087653,1.0,1.0,,,,,
616,36952,616,0.09416829081320431,0.0,0.0,,,,,
617,37001,617,0.05896427850049804,0.0,0.6666666666666666,0.022430947227549042,1.0,1.0,,
618,37098,618,0.02242990567129103,1.0,1.0,,,,,
619,37147,619,0.022866416665601717,1.0,1.0,,,,,
620,37180,620,0.03334076754471425,1.0,1.0,,,,,
621,37253,621,0.04186507768132287,0.0,0.6666666666666666,,,,,
622,37270,622,0.06108172036671021,1.0,1.0,,,,,
623,37327,623,0.04697839801870681,0.0,0.6666666666666666,,,,,
624,37376,624,0.03258176936558205,1.0,1.0,,,,,
625,37393,625,0.029776038344634798,1.0,1.0,0.06209777484899556,1.0,1.0,,
626,37442,626,0.021184357036315,1.0,1.0,,,,,
627,37515,627,0.01769158365442409,1.0,1.0,,,,,
628,37580,628,0.022882985082527438,1.0,1.0,,,,,
629,37629,629,0.04372096456778915,1.0,1.0,,,,,
630,37654,630,0.03041576592710006,1.0,1.0,,,,,
631,37695,631,0.05629511599469698,0.0,0.6666666666666666,,,,,
632,37792,632,0.022371593186584278,1.0,1.0,,,,,
633,37897,633,0.0238715693276572,1.0,1.0,0.02970848410990584,1.0,1.0,,
634,37970,634,0.025344820112768503,1.0,1.0,,,,,
635,37987,635,0.2321383913671616,0.0,0.6666666666666666,,,,,
636,38012,636,0.08631608632076677,0.0,0.6666666666666666,,,,,
637,38093,637,0.04140865133856733,0.0,0.6666666666666666,,,,,
638,38150,638,0.025372470323249477,1.0,1.0,,,,,
639,38167,639,0.11770838464355848,0.0,0.6666666666666666,,,,,
640,38216,640,0.030802128166033074,1.0,1.0,,,,,
641,38281,641,0.022638203583292126,1.0,1.0,0.03316070463570213,1.0,1.0,,
642,38354,642,0.018061106622965072,1.0,1.0,,,,,
643,38443,643,0.029378042275612148,1.0,1.0,,,,,
644,38540,644,0.021799021271540743,1.0,1.0,,,,,
645,38597,645,0.03526640378615931,1.0,1.0,,,,,
646,38622,646,0.039614257588518734,1.0,1.0,,,,,
647,38711,647,0.022247571969213495,1.0,1.0,,,,,
648,38768,648,0.04848098663677644,0.0,0.6666666666666666,,,,,
649,38785,649,0.124115240342162,0.0,0.6666666666666666,0.019816663973102694,1.0,1.0,,
650,38802,650,0.11395197369858123,0.0,0.5,,,,,
651,38843,651,0.03342634836379859,1.0,1.0,,,,,
652,38908,652,0.01408102775604675,1.0,1.0,,,,,
653,38997,653,0.025420905172326955,1.0,1.0,,,,,
654,39094,654,0.022954506682754068,1.0,1.0,,,,,
655,39127,655,0.027574506122500682,1.0,1.0,,,,,
656,39168,656,0.014624729975297214,1.0,1.0,,,,,
657,39201,657,0.04360376374943371,0.0,0.6666666666666666,0.027266765784655644,1.0,1.0,,
658,39218,658,0.016280409102400882,1.0,1.0,,,,,
659,39259,659,0.02938581392185006,1.0,1.0,,,,,
660,39308,660,0.018520861158370584,1.0,1.0,,,,,
661,39349,661,0.026754007949493827,1.0,1.0,,,,,
662,39414,662,0.01929684521930767,1.0,1.0,,,,,
663,39471,663,0.023901065823709877,1.0,1.0,,,,,
664,39520,664,0.019476310524635967,1.0,1.0,,,,,
665,39593,665,0.02243865285779874,1.0,1.0,0.016988364574740445,1.0,1.0,,
666,39610,666,0.051275142020328984,1.0,1.0,,,,,
667,39659,667,0.022620277455721406,1.0,1.0,,,,,
668,39756,668,0.02053447463511664,1.0,1.0,,,,,
669,39837,669,0.024262633229758197,1.0,1.0,,,,,
670,39934,670,0.05899990735291187,0.0,0.6666666666666666,,,,,
671,39975,671,0.03107776343626393,1.0,1.0,,,,,
672,40024,672,0.02184726333977475,1.0,1.0,,,,,
673,40057,673,0.024614171811747666,1.0,1.0,0.040983027383597805,0.0,0.0,,
674,40106,674,0.026709391104626168,1.0,1.0,,,,,
675,40211,675,0.029526106427177956,1.0,1.0,,,,,
676,40268,676,0.05322190334479274,0.0,0.5,,,,,
677,40309,677,0.02510943777402327,1.0,1.0,,,,,
678,40374,678,0.032357569238967585,1.0,1.0,,,,,
679,40463,679,0.023780975912681742,1.0,1.0,,,,,
680,40496,680,0.020195672929980903,1.0,1.0,,,,,
681,40569,681,0.024556712287290894,1.0,1.0,0.020324348470293657,1.0,1.0,,
682,40594,682,0.021560860162402,1.0,1.0,,,,,
683,40651,683,0.08302404975042009,0.0,0.6666666666666666,,,,,
684,40748,684,0.03756164538081672,0.0,0.6666666666666666,,,,,
685,40829,685,0.02013948596636328,1.0,1.0,,,,,
686,40894,686,0.019566728528054682,1.0,1.0,,,,,
687,40975,687,0.031016889097856628,1.0,1.0,,,,,
688,41032,688,0.024604576341480427,1.0,1.0,,,,,
689,41081,689,0.0237244591707046,1.0,1.0,0.09402093757007605,0.0,0.6666666666666666,,
690,41122,690,0.0612331852286152,0.0,0.0,,,,,
691,41155,691,0.04265844637937335,1.0,1.0,,,,,
692,41188,692,0.035166828026904115,1.0,1.0,,,,,
693,41261,693,0.020552500349187743,1.0,1.0,,,,,
694,41358,694,0.024173351156715622,1.0,1.0,,,,,
695,41407,695,0.049146248891217215,0.0,0.6666666666666666,,,,,
696,41464,696,0.023577474224948672,1.0,1.0,,,,,
697,41561,697,0.026364822218383772,1.0,1.0,0.021214871674181096,1.0,1.0,,
698,41618,698,0.041064045179893066,0.0,0.6666666666666666,,,,,
699,41707,699,0.043283919216818595,0.0,0.6666666666666666,,,,,
700,41804,700,0.023508988555151215,1.0,1.0,,,,,
701,41997,701,0.02547715504944563,1.0,1.0,,,,,
702,42086,702,0.02640205544449848,1.0,1.0,,,,,
703,42127,703,0.06408029527702457,0.0,0.6666666666666666,,,,,
704,42152,704,0.023057792708406542,1.0,1.0,,,,,
705,42201,705,0.042188623241137674,0.0,0.6666666666666666,0.022435851165347333,1.0,1.0,,
706,42258,706,0.03879476659393861,0.0,0.5,,,,,
707,42291,707,0.1426130884081067,0.0,0.0,,,,,
708,42316,708,0.030328136936447356,1.0,1.0,,,,,
709,42349,709,0.01487713044612093,1.0,1.0,,,,,
710,42446,710,0.02211878697222422,1.0,1.0,,,,,
711,42495,711,0.030818829237638665,1.0,1.0,,,,,
712,42568,712,0.015824138264313205,1.0,1.0,,,,,
713,42665,713,0.057911054356453245,0.0,0.6666666666666666,0.017973302071169414,1.0,1.0,,
714,42674,714,0.019726538892685996,1.0,1.0,,,,,
715,42723,715,0.04282593346849959,0.0,0.6666666666666666,,,,,
716,42780,716,0.02394499095167313,1.0,1.0,,,,,
717,42805,717,0.13792959383621262,0.0,0.6666666666666666,,,,,
718,42822,718,0.09676180518722503,0.0,0.6666666666666666,,,,,
719,42871,719,0.06078072624858275,0.0,0.3333333333333333,,,,,
720,42896,720,0.02819914789963756,1.0,1.0,,,,,
721,42985,721,0.06261225305449691,0.0,0.6666666666666666,0.031413820848385794,0.0,0.6666666666666666,,
722,43082,722,0.029913466992557,0.0,0.6666666666666666,,,,,
723,43195,723,0.012657421238923883,1.0,1.0,,,,,
724,43276,724,0.019845760618936538,1.0,1.0,,,,,
725,43285,725,0.4353691529016942,0.0,0.0,,,,,
726,43358,726,0.016896691252310726,1.0,1.0,,,,,
727,43447,727,0.02754763995638231,1.0,1.0,,,,,
728,43512,728,0.02880202671415418,1.0,1.0,,,,,
729,43609,729,0.02163027095346848,1.0,1.0,0.011338735746811324,1.0,1.0,,
730,43666,730,0.05406672637414365,0.0,0.6666666666666666,,,,,
731,43707,731,0.1053987646225487,0.0,0.6666666666666666,,,,,
732,43740,732,0.11890360241273812,0.0,0.6666666666666666,,,,,
733,43893,733,0.019255438773096486,1.0,1.0,,,,,
734,43926,734,0.023270852194202975,1.0,1.0,,,,,
735,43935,735,0.03598201592398254,1.0,1.0,,,,,
736,44032,736,0.02194176862073967,1.0,1.0,,,,,
737,44081,737,0.05749822341808945,0.0,0.6666666666666666,0.018242694339039786,1.0,1.0,,
738,44186,738,0.04980751466912457,0.0,0.6666666666666666,,,,,
739,44243,739,0.01946522370461285,1.0,1.0,,,,,
740,44260,740,0.0655594192996432,1.0,1.0,,,,,
741,44293,741,0.06028538076425548,0.0,0.6666666666666666,,,,,
742,44342,742,0.020441288651346288,1.0,1.0,,,,,
743,44439,743,0.02840854307715214,0.0,0.6666666666666666,,,,,
744,44544,744,0.02381161735834142,1.0,1.0,,,,,
745,44593,745,0.060897336235993846,0.0,0.0,0.016927896933594182,1.0,1.0,,
746,44634,746,0.029679842736170938,1.0,1.0,,,,,
747,44683,747,0.017292317595887046,1.0,1.0,,,,,
748,44724,748,0.025347412615942633,1.0,1.0,,,,,
749,44797,749,0.023166733837370477,1.0,1.0,,,,,
750,44822,750,0.04236062831964924,1.0,1.0,,,,,
751,44863,751,0.014856400800700612,1.0,1.0,,,,,
752,44880,752,0.03673449319642486,1.0,1.0,,,,,
753,44945,753,0.05684057580512217,0.0,0.6666666666666666,0.12419409019374747,0.0,0.5,,
754,44970,754,0.09537313281610599,0.0,0.6666666666666666,,,,,
755,45059,755,0.016281914828205842,1.0,1.0,,,,,
756,45092,756,0.08037888527628184,0.0,0.6666666666666666,,,,,
757,45117,757,0.1393645397499343,0.0,0.6666666666666666,,,,,
758,45190,758,0.02656930681059647,1.0,1.0,,,,,
759,45279,759,0.016756072606777625,1.0,1.0,,,,,
760,45352,760,0.017741479203075602,1.0,1.0,,,,,
761,45425,761,0.055930920969826235,0.0,0.0,0.06841678130733271,0.0,0.6666666666666666,,
762,45498,762,0.08069111419305652,0.0,0.0,,,,,
763,45555,763,0.0229214597340412,1.0,1.0,,,,,
764,45628,764,0.0457539182087607,0.0,0.6666666666666666,,,,,
765,45709,765,0.034833059154158956,1.0,1.0,,,,,
766,45758,766,0.02071400112582978,1.0,1.0,,,,,
767,45863,767,0.017626499495096985,1.0,1.0,,,,,
768,45952,768,0.03216855384319884,1.0,1.0,,,,,
769,46025,769,0.033147700368520217,1.0,1.0,0.08048581061726508,0.0,0.5,,
770,46058,770,0.01790688128583042,1.0,1.0,,,,,
771,46147,771,0.017277195810248405,1.0,1.0,,,,,
772,46228,772,0.022377669289500773,1.0,1.0,,,,,
773,46293,773,0.02715589255697523,1.0,1.0,,,,,
774,46334,774,0.025724382485666865,1.0,1.0,,,,,
775,46351,775,0.030749209970235825,1.0,1.0,,,,,
776,46400,776,0.0194096623140202,1.0,1.0,,,,,
777,46481,777,0.03232334703470997,1.0,1.0,0.030554377618589115,1.0,1.0,,
778,46498,778,0.04408267040038481,1.0,1.0,,,,,
779,46571,779,0.01870004148926758,1.0,1.0,,,,,
780,46620,780,0.026364029548870654,1.0,1.0,,,,,
781,46677,781,0.027045697641026756,1.0,1.0,,,,,
782,46734,782,0.01734606286028403,1.0,1.0,,,,,
783,46791,783,0.016583011303909285,1.0,1.0,,,,,
784,46880,784,0.09379522045762728,0.0,0.5,,,,,
785,46937,785,0.02352707232949943,1.0,1.0,0.06489087970890675,0.0,0.6666666666666666,,
786,46946,786,0.020045504882400565,1.0,1.0,,,,,
787,47027,787,0.045652134126121846,0.0,0.6666666666666666,,,,,
788,47068,788,0.12196020659129499,0.0,0.5,,,,,
789,47101,789,0.06401116642779528,0.0,0.6666666666666666,,,,,
790,47206,790,0.01562777086152542,1.0,1.0,,,,,
791,47287,791,0.019767596376771654,1.0,1.0,,,,,
792,47320,792,0.025671400545879807,1.0,1.0,,,,,
793,47417,793,0.024903363351598765,1.0,1.0,0.02084321628600833,1.0,1.0,,
794,47442,794,0.010191085160913643,1.0,1.0,,,,,
795,47523,795,0.01914235763403849,1.0,1.0,,,,,
796,47604,796,0.05283849159115653,0.0,0.6666666666666666,,,,,
797,47669,797,0.02886944524138244,1.0,1.0,,,,,
798,47758,798,0.028960718725146023,1.0,1.0,,,,,
799,47807,799,0.014018386007628579,1.0,1.0,,,,,
800,47896,800,0.022557371892711342,1.0,1.0,,,,,
801,47969,801,0.02379829221778689,1.0,1.0,0.02106340769731353,1.0,1.0,,
802,48010,802,0.04921259816862949,0.0,0.6666666666666666,,,,,
803,48075,803,0.05130806388965767,0.0,0.6666666666666666,,,,,
804,48140,804,0.022997709409519305,1.0,1.0,,,,,
805,48245,805,0.021805859783433405,1.0,1.0,,,,,
806,48270,806,0.0180186171292388,1.0,1.0,,,,,
807,48327,807,0.021227526487356436,1.0,1.0,,,,,
808,48400,808,0.06585188177089245,0.0,0.6666666666666666,,,,,
809,48449,809,0.024486333281208673,1.0,1.0,0.01777174853644676,1.0,1.0,,
810,48570,810,0.018572614470306385,1.0,1.0,,,,,
811,48603,811,0.061302149198781984,1.0,1.0,,,,,
812,48636,812,0.06928288969305868,0.0,0.5,,,,,
813,48685,813,0.018294290520396616,1.0,1.0,,,,,
814,48702,814,0.06729780818153586,0.0,0.6666666666666666,,,,,
815,48751,815,0.049848946509993455,0.0,0.5,,,,,
816,48800,816,0.0225419885666391,1.0,1.0,,,,,
817,48833,817,0.0943367034614812,0.0,0.6666666666666666,0.0347835516165254,0.0,0.6666666666666666,,
818,48898,818,0.019126216964266404,1.0,1.0,,,,,
819,48915,819,0.028879585338149813,1.0,1.0,,,,,
820,48988,820,0.024415986081742933,1.0,1.0,,,,,
821,49053,821,0.0239695985394701,1.0,1.0,,,,,
822,49110,822,0.018525202215145586,1.0,1.0,,,,,
823,49143,823,0.02335831609661227,1.0,1.0,,,,,
824,49216,824,0.030656546141920746,1.0,1.0,,,,,
825,49257,825,0.025780576258540352,1.0,1.0,0.0321269796874003,1.0,1.0,,
826,49282,826,0.027322294678548735,1.0,1.0,,,,,
827,49315,827,0.038263229935237175,0.0,0.6666666666666666,,,,,
828,49412,828,0.020799753560433676,1.0,1.0,,,,,
829,49501,829,0.0208960244722142,1.0,1.0,,,,,
830,49598,830,0.02165759846273744,1.0,1.0,,,,,
831,49679,831,0.021999019808967207,1.0,1.0,,,,,
832,49760,832,0.02003931373715659,1.0,1.0,,,,,
833,49817,833,0.016746551413142307,1.0,1.0,0.014559352932440107,1.0,1.0,,
834,49826,834,0.5965906249666841,0.0,0.6666666666666666,,,,,
835,49867,835,0.017108784596873424,1.0,1.0,,,,,
836,49924,836,0.018693839276180433,1.0,1.0,,,,,
837,50037,837,0.04711011542835357,0.0,0.0,,,,,
838,50110,838,0.02236429243257084,1.0,1.0,,,,,
